hip,hd,bf,proper,ra,dec,dist,mag,absmag,spect,x,y,z
27253,38529,,,5.776364,1.168193,39.2773,5.95,2.979,G4V,2.297818,39.202111,0.800767
27713,39421,,,5.868814,-9.0419,98.912,5.95,0.974,A2Vn,3.354225,97.625627,-15.54474
28085,40151,,,5.937296,-22.839975,88.6525,5.95,1.212,K0/K1III,1.341115,81.690756,-34.411355
31599,47182,,,6.612944,-13.321036,210.9705,5.95,-0.671,K4/K5III,-32.802017,202.656591,-48.609059
33729,52312,,,7.006599,-8.406821,330.033,5.95,-1.643,B9III,-85.045715,315.215637,-48.2511
35054,56410,,,7.249209,-41.426394,167.7852,5.95,-0.174,B4III/IV,-40.414524,119.138381,-111.016434
35127,56207,,,7.262011,-10.583605,121.2121,5.95,0.532,K0,-38.65409,112.705654,-22.263015
36345,59499,,,7.480876,-31.848401,228.3105,5.95,-0.843,B3V+...,-73.318741,179.544449,-120.473423
36496,60228,,,7.508587,-54.399365,145.5604,5.95,0.135,M1III,-32.602863,78.212394,-118.354689
37478,61887,,,7.693099,3.624779,139.47,5.95,0.228,A0V,-59.69609,125.739605,8.817577
40693,69830,,,8.306651,-12.632173,12.4938,5.95,5.467,K0V,-6.92291,10.035411,-2.732344
41321,71863,,,8.431002,-64.600618,112.3596,5.95,0.697,G8/K0III,-28.643184,38.758557,-101.499066
42147,73072,,,8.591307,-26.843487,179.5332,5.95,-0.321,A1V+...,-100.525571,124.7181,-81.069129
43899,76579,,,8.942813,-16.708748,221.7295,5.95,-0.779,K3III,-147.901946,152.398239,-63.748827
44892,78418,75    Cnc,,9.146483,26.629112,31.0078,5.95,3.493,G5IV,-20.33718,18.834275,13.898151
44897,78366,,,9.147526,33.882217,19.1902,5.95,4.535,F9V,-11.691924,10.821992,10.69843
46859,82660,,,9.548826,-13.516804,226.7574,5.95,-0.828,K4III,-176.617316,131.970967,-53.000185
48191,85206,,,9.824471,-37.186765,124.0695,5.95,0.482,K2III,-83.23941,53.30137,-74.989545
48527,85953,,,9.897251,-51.146713,704.2254,5.95,-3.289,B2V,-376.513584,231.100911,-548.419027
50319,89010,35    Leo,,10.275639,23.503095,31.1721,5.95,3.481,G2IV,-25.722053,12.470801,12.431272
52577,92839,,,10.751118,67.411384,380.2281,5.95,-1.95,C5II,-138.313004,46.905745,351.05945
53035,94014,,,10.851502,-3.092667,155.0388,5.95,-0.002,K2,-147.867863,45.850433,-8.364519
53334,94683,,,10.908222,-61.826622,442.4779,5.95,-2.279,K4III,-200.436262,58.902859,-390.054389
54049,95849,62    Leo,,11.060164,-0.000833,185.8736,5.95,-0.396,K3III,-180.275484,45.273818,-0.002702
56473,100600,90    Leo,,11.57847,16.796915,581.3953,5.95,-2.872,B4V,-553.204482,61.298666,168.011808
56970,101541,,,11.678468,-53.968607,349.6503,5.95,-1.768,M1III,-204.945934,17.292624,-282.760298
58460,104075,,,11.988205,33.167004,227.2727,5.95,-0.833,K1III,-190.244406,0.587469,124.336627
58921,104933,,,12.082564,-60.968252,209.6436,5.95,-0.657,M2III,-101.715054,-2.198828,-183.302075
59050,105151,,,12.106404,-65.709453,125.9446,5.95,0.449,G8/K0III,-51.788962,-1.442868,-114.794838
59285,105639,10    Vir,,12.161475,1.897889,73.046,5.95,1.632,K3III,-72.940732,-3.085337,2.419164
60595,108107,,,12.419935,-11.61059,70.5219,5.95,1.708,A1V,-68.661818,-7.579151,-14.19316
62207,110897,10    CVn,,12.749852,39.278916,17.3762,5.95,4.75,G0V,-13.192666,-2.623591,11.001261
64224,114287,50    Vir,,13.162578,-10.329327,212.766,5.95,-0.69,K5III,-199.697127,-62.729311,-38.150164
68009,120213,,,13.927493,-82.66619,245.7002,5.95,-1.002,K2/K3III:p,-27.45452,-15.163198,-243.689887
76716,139211,,,15.665726,-59.908338,30.931,5.95,3.498,F6V,-8.898351,-12.701366,-26.762085
76877,138867,,,15.698527,-76.081959,129.199,5.95,0.394,B9V,-17.611945,-25.604327,-125.405829
77939,142378,47    Lib,,15.916768,-19.382926,236.4066,5.95,-0.918,B2/B3V,-115.685228,-190.654729,-78.458609
79797,145689,,,16.284849,-67.941285,52.2193,5.95,2.361,A4V,-8.51307,-17.667188,-48.396746
82650,152161,,,16.895119,-43.050968,232.0186,5.95,-0.878,M3II/III,-48.361615,-162.503097,-158.387116
83235,153368,,,17.010275,-35.934133,98.5222,5.95,0.982,K2IIICN...,-20.439377,-77.109844,-57.818317
84226,155450,,,17.216266,-32.438332,543.4783,5.95,-2.726,B1Ib,-93.4533,-449.057906,-291.517248
84425,155826,,,17.259994,-38.593896,30.5904,5.95,3.522,G0V,-4.60303,-23.461395,-19.081878
87875,163624,,,17.951199,0.066665,118.4834,5.95,0.582,A3V,-1.513724,-118.473551,0.137858
90606,167714,,,18.488891,-80.232708,119.0476,5.95,0.571,K2III,2.577769,-20.030854,-117.32187
93862,177406,,,19.115445,-48.299144,117.9245,5.95,0.592,A0V,22.584485,-75.127004,-88.045723
98461,189195,,,20.004425,-37.701719,107.7586,5.95,0.788,G8/K0III,42.715186,-73.787298,-65.899982
100501,194193,,,20.379249,41.026012,259.0674,5.95,-1.117,M0III,114.018106,-158.738849,170.052261
103545,199603,,,20.978289,-14.483128,87.184,5.95,1.248,A9V,59.349121,-60.027661,-21.804296
111045,213135,,,22.496114,-27.107284,39.8724,5.95,2.947,F0V,32.777093,-13.615776,-18.168194
116368,221745,,,23.580378,-15.246005,113.8952,5.95,0.667,K4III,109.223998,-12.047502,-29.950245
116714,222386,,,23.652823,75.292882,79.1139,5.95,1.459,A3V,20.002389,-1.823035,76.521856
117265,223128,,,23.776869,66.782244,456.621,5.95,-2.348,B2IV,179.70511,-10.509429,419.640619
117500,223461,79    Peg,,23.827608,28.842389,88.3392,5.95,1.219,A2m,77.301899,-3.491139,42.614977
118092,224361,,,23.955508,-62.956584,66.0502,5.95,1.851,A2p,30.028661,-0.349654,-58.828317
1706,1801,,,0.357986,-77.426873,174.8252,5.96,-0.253,K3III,37.889928,3.561585,-170.632895
8598,11151,,,1.849198,51.933417,41.684,5.96,2.86,F5V,22.747826,11.962144,32.817475
9631,12641,61    Cet,,2.063381,-0.340251,110.9878,5.96,0.734,G5V...,95.182756,57.08019,-0.659098
10296,13522,,,2.210427,24.167778,228.833,5.96,-0.838,K0,174.783136,114.185067,93.686519
15968,21722,,,3.426737,-69.336436,39.4011,5.96,2.982,F3V,8.67416,10.866342,-36.86649
22361,29678,,,4.813968,75.941219,47.0588,5.96,2.597,A9IV,3.492656,10.88475,45.649197
24786,34721,,,5.314017,-18.13005,25.025,5.96,3.968,G0V,4.248232,23.400421,-7.787264
26535,37481,,,5.643881,-6.573959,411.5226,5.96,-2.112,B1.5IV,38.059481,407.041473,-47.113446
27560,39051,,,5.836962,4.423406,178.2531,5.96,-0.295,K2III,7.583444,177.560517,13.748026
27747,39286,,,5.873168,19.867849,343.6426,5.96,-1.721,B9V + G,10.729338,323.01047,116.787567
33603,51814,,,6.982507,3.602355,257.0694,5.96,-1.09,G8III,-65.267403,248.121001,16.152078
33929,52554,,,7.040426,17.755521,246.9136,5.96,-1.003,M1.5,-63.26242,226.482947,75.297864
34002,52913,,,7.054977,9.138355,101.9368,5.96,0.918,A3Vs,-27.444725,96.828596,16.189486
34349,54732,,,7.120359,-51.968283,166.9449,5.96,-0.153,K0III,-29.737459,98.46184,-131.497665
35084,56705,,,7.255901,-52.499226,128.041,5.96,0.423,K0V,-25.169477,73.772551,-101.580979
39527,67249,,,8.078445,-50.590396,363.6364,5.96,-1.843,G5II,-119.510437,197.516689,-280.955548
39659,66875,9Mu 1Cnc,,8.10511,22.63549,228.3105,5.96,-0.833,M3III,-110.343454,179.524653,87.869289
40932,70839,,,8.353361,-57.97322,543.4783,5.96,-2.716,B1.5III,-166.548982,235.221989,-460.761229
41328,71267,,,8.432108,-14.929661,110.9878,5.96,0.734,A3m...,-63.761886,86.227064,-28.594145
42365,73192,,,8.638607,32.802021,124.6883,5.96,0.481,K2III:,-66.776678,80.779151,67.548392
43553,75523,,,8.869936,45.312819,164.7446,5.96,-0.124,K0III,-79.084963,84.662858,117.126375
43587,75732,55Rho1Cnc,,8.876625,28.330819,12.3411,5.96,5.503,G8V,-7.429298,7.925466,5.85673
45590,79763,,,9.291993,46.817228,130.3781,5.96,0.384,A1V,-67.722804,58.086673,95.068298
47224,83441,,,9.624557,-36.095994,110.1322,5.96,0.75,K2III,-72.32951,51.843327,-64.883375
47401,83126,,,9.65775,67.27223,154.0832,5.96,0.021,K5,-48.684702,34.259176,142.118941
52127,92436,,,10.649906,-58.816854,209.205,5.96,-0.643,M1III,-101.625321,37.494763,-178.978971
56452,100623,,,11.574878,-32.83134,9.5593,5.96,6.058,K0V,-7.982524,0.892159,-5.182636
61158,109000,,,12.53226,-63.505838,75.1315,5.96,1.581,A8III,-33.19181,-4.655243,-67.241208
66427,118338,,,13.618339,-44.143203,127.2265,5.96,0.437,G8/K0III,-83.225604,-37.534168,-88.607455
66924,119250,,,13.715287,-41.401043,110.3753,5.96,0.746,K0III,-74.584158,-35.941854,-72.994168
66984,119361,,,13.727802,-42.067521,613.4969,5.96,-2.979,B8III,-409.629014,-199.055573,-411.046426
68455,121932,,,14.014596,-66.26891,76.1035,5.96,1.553,F0V,-26.46549,-15.41474,-69.66838
69174,123515,,,14.159734,-51.504672,251.2563,5.96,-1.041,B9IV,-132.054328,-83.791182,-196.648018
70894,127167,,,14.497366,0.828929,79.3021,5.96,1.464,A5IV,-62.941206,-48.227572,1.147265
74696,135235,,,15.264907,-48.073661,49.8753,5.96,2.471,A3m,-21.874985,-25.140893,-37.107386
81966,150576,,,16.744374,-53.152313,223.2143,5.96,-0.784,G8III,-43.214351,-126.691917,-178.62333
89440,167263,16    Sgr,,18.253603,-20.387974,100000,5.96,-14.04,B0.5Ib/II,6218.821238,-93528.99388,-34837.53089
89448,168653,37    Dra,,18.254739,68.75581,84.674,5.96,1.321,K1III:,2.044654,-30.612837,78.919863
93537,176884,,,19.051057,-19.245686,606.0606,5.96,-2.953,K0II/III,155.467898,-550.664295,-199.769369
100256,193472,,,20.333386,13.548091,80.3213,5.96,1.436,A5m,44.789275,-63.963837,18.816167
101082,196925,74    Dra,,20.490931,81.091277,63.7349,5.96,1.938,K0III+...,5.99,-7.844562,62.965898
103371,199579,,,20.942994,44.924722,100000,5.96,-14.04,O6...,49312.91275,-50807.23512,70617.71367
106642,205730,,,21.600689,45.374591,174.8252,5.96,-0.253,M4IIIe-M6e,99.367789,-72.167375,124.425557
107302,206677,45    Cap,,21.733602,-14.74937,52.9942,5.96,2.339,A7IV/V,42.488479,-28.654502,-13.491855
107350,206860,,,21.742035,14.771939,17.8859,5.96,4.697,G0V,14.359866,-9.638323,4.560369
108505,209112,,,21.981532,62.697986,284.0909,5.96,-1.307,M3III,112.532859,-65.698274,252.443361
110179,211676,45    Aqr,,22.316872,-13.304995,113.3787,5.96,0.687,K0III,99.796262,-47.060409,-26.092421
115144,219879,,,23.323363,-18.075376,427.3504,5.96,-2.194,K2/K3III,399.902835,-71.590418,-132.593127
,,,,15.063245,47.653692,12.7567,5.96,5.431,dG2,-5.975127,-6.175778,9.428438
,137108,2Eta CrB,,15.38663,30.2862,18.622,5.96,4.61,G2 V,-10.163052,-12.461021,9.391168
4572,5550,,,0.975285,66.351793,107.4114,5.97,0.815,A0III,41.687986,10.881772,98.391506
5510,7014,33    Cet,,1.175987,2.44567,235.2941,5.97,-0.888,K4III,224.026394,71.236677,10.040475
5778,7374,87    Psc,,1.235453,16.133479,139.47,5.97,0.248,B8III,127.030055,42.582048,38.755325
6492,8388,,,1.390264,20.468967,306.7485,5.97,-1.464,K5,268.554769,102.303873,107.269918
7906,10348,,,1.694233,30.04712,157.7287,5.97,-0.02,K0III,123.320564,58.592484,78.976682
9533,12479,,,2.043077,13.476716,206.1856,5.97,-0.601,M2III,172.503518,102.205958,48.051579
13679,18262,,,2.937158,8.381563,42.9738,5.97,2.804,F7IV,30.55319,29.564056,6.264101
14764,19698,,,3.177443,11.872627,136.4256,5.97,0.296,B8V,89.918046,98.68583,28.067752
15334,20346,,,3.296042,39.283373,153.3742,5.97,0.041,A2IV,77.193027,90.192048,97.109991
17027,22713,21    Eri,,3.65031,-5.62621,33.7041,5.97,3.332,K1V,19.356431,27.39344,-3.304323
18170,24357,,,3.886123,17.327083,41.3223,5.97,2.889,F4V,20.733258,33.559339,12.306954
20614,27901,,,4.415868,19.042013,50.5306,5.97,2.452,F4V,19.246672,43.716619,16.486291
21847,29645,,,4.697283,38.280182,31.8674,5.97,3.453,G0V,8.3672,23.575143,19.742356
22697,30912,,,4.879754,27.897485,106.383,5.97,0.836,F2IV,27.180586,90.005554,49.77581
23831,33093,,,5.1236,-12.491269,36.6972,5.97,3.147,G2V,8.14869,34.890033,-7.937366
26386,37171,,,5.617884,11.035005,251.8892,5.97,-1.036,K4II SB,24.691187,245.994845,48.213589
26926,38089,,,5.714976,-6.796168,49.95,5.97,2.477,F3V,3.697592,49.460941,-5.910953
27435,38858,,,5.809706,-4.094648,15.1768,5.97,5.064,G4V,0.753864,15.119563,-1.083709
27588,39118,,,5.841674,2.0247,316.4557,5.97,-1.532,G8III+...,13.105055,315.986557,11.180485
28110,39985,,,5.941121,9.509396,120.048,5.97,0.573,A0IV,1.824978,118.384412,19.833069
29771,43544,,,6.268803,-16.618006,238.6635,5.97,-0.919,B2/B3V,-16.080571,228.129252,-68.255297
41250,71302,,,8.415891,-42.769834,549.4505,5.97,-2.73,B3V,-238.435625,325.323765,-373.107194
48802,85945,,,9.953776,57.418196,145.5604,5.97,0.155,G8III,-67.403804,40.010773,122.652275
50480,89461,,,10.307847,-41.66849,163.1321,5.97,-0.093,B9V,-110.096991,52.236261,-108.453561
52340,93237,,,10.697657,-79.783288,284.0909,5.97,-1.297,B5IV,-47.489079,16.849736,-279.586489
63533,113095,38    Com,,13.019337,17.123147,124.6883,5.97,0.491,K0III,-114.943402,-31.423526,36.711515
65545,116831,,,13.436504,-1.192471,78.3085,5.97,1.501,A7III,-72.819816,-28.754333,-1.629678
67239,120064,3    Boo,,13.778701,25.702236,89.6861,5.97,1.206,F6IV-V,-72.208038,-36.286093,38.896377
67485,120787,,,13.829296,61.489313,125.7862,5.97,0.472,G3V,-53.285819,-27.667491,110.531782
73937,133652,,,15.109222,-30.918483,121.3592,5.97,0.55,Ap Si,-71.484802,-75.694407,-62.356553
76311,139357,,,15.587835,53.922144,118.0638,5.97,0.609,K4III:,-41.045217,-56.117127,95.421161
79938,146850,,,16.316783,-14.872825,325.7329,5.97,-1.594,K3IIICNpvar,-134.283592,-284.744497,-83.607208
84656,156891,,,17.306465,38.811395,97.0874,5.97,1.034,G7III:,-13.660496,-74.407964,60.850168
86575,160781,,,17.692312,6.313156,346.0208,5.97,-1.726,G7III,-27.673859,-342.806958,38.049297
86871,160720,,,17.748848,-57.54554,125.9446,5.97,0.469,G8III,-4.440591,-67.439469,-106.274305
89047,167042,,,18.175443,54.286552,50.226,5.97,2.465,K1III,1.346244,-29.287505,40.780711
96760,185467,,,19.668657,-23.429086,109.8901,5.97,0.765,K0III,42.660108,-91.36057,-43.693713
99171,191067,64    Aql,,20.13384,-0.678185,46.9484,5.97,2.612,K1IV,24.882377,-39.808383,-0.555695
101986,197139,,,20.667549,43.458878,137.5516,5.97,0.278,K2III,64.196196,-76.470354,94.612522
104752,201852,,,21.221933,-36.423527,112.1076,5.97,0.722,K0III,67.382654,-59.974586,-66.563816
105224,202951,,,21.314452,11.203373,289.0173,5.97,-1.335,K5III,216.277299,-183.307662,56.153713
105727,205072,,,21.413729,80.524826,111.1111,5.97,0.741,G6III:,14.256273,-11.459689,109.595241
106340,204854,6    PsA,,21.537381,-33.944623,154.321,5.97,0.028,A2V,102.323995,-76.936803,-86.171594
108975,209522,,,22.076879,-26.822359,377.3585,5.97,-1.914,B3V (+B),294.970905,-162.475552,-170.273827
109602,210762,,,22.202248,24.950641,100000,5.97,-14.03,K0,80809.2389,-41114.46773,42183.73438
111515,213986,,,22.593437,-23.991094,92.9368,5.97,1.129,K1III,79.215906,-30.564388,-37.787594
113801,217703,,,23.045626,-20.870712,73.4754,5.97,1.639,K0III,66.522815,-16.975766,-26.176459
114189,218396,,,23.124642,21.134251,39.4011,5.97,2.992,A5V,35.789988,-8.348582,14.206203
518,123,,,0.104356,58.436733,21.4777,5.98,4.32,G5V,11.23803,0.307211,18.300258
3697,4526,60    Psc,,0.789898,6.740956,141.2429,5.98,0.23,G8III,137.278099,28.800101,16.579198
6711,8671,,,1.438517,43.457739,41.7188,5.98,2.878,F7V,28.160842,11.137079,28.695189
7740,10164,105    Psc,,1.661338,16.405858,120.1923,5.98,0.581,K2III,104.564097,48.581576,33.9471
12562,16825,,,2.692814,-14.549276,47.2144,5.98,2.61,F5V,34.806592,29.614566,-11.860854
15241,20277,,,3.276442,32.184018,134.5895,5.98,0.335,G8IV,74.510695,86.159067,71.68787
16339,21981,,,3.51026,-47.375125,120.3369,5.98,0.578,A2V,49.434979,64.784663,-88.544192
16599,21819,,,3.560855,54.974857,74.4048,5.98,1.622,A3V,25.453351,34.288904,60.930213
21986,30020,55    Eri,,4.726318,-8.794317,653.5948,5.98,-3.097,F4IIIp (Sr),211.409419,610.333791,-99.926736
22840,31331,,,4.914086,0.467167,222.2222,5.98,-0.754,B5V,62.326337,213.295379,1.811891
24831,34868,,,5.323246,-27.368884,134.0483,5.98,0.344,A0V,20.98127,117.180228,-61.624432
26606,37367,,,5.655087,29.215213,324.6753,5.98,-1.577,B2IV-V,25.553405,282.219831,158.471313
28562,40486,,,6.028627,48.959445,242.1308,5.98,-0.94,K0,-1.191501,158.977003,182.626025
36055,58526,,,7.430889,-5.774961,371.7472,5.98,-1.871,CIb...,-135.334126,344.211499,-37.405776
36236,59136,,,7.461927,-22.859199,295.858,5.98,-1.375,B5III,-101.812355,252.897426,-114.931413
39014,65904,,,7.983835,-45.215844,301.2048,5.98,-1.414,B4V,-105.311395,184.200694,-213.784774
41674,72232,,,8.496011,-46.331693,176.6784,5.98,-0.256,B7IV,-74.163714,96.861412,-127.800256
43550,75556,,,8.869453,42.002735,161.5509,5.98,-0.062,K0III,-81.938528,87.739983,108.104723
45412,79452,,,9.253963,34.633516,130.039,5.98,0.41,G6III,-80.517673,70.464662,73.90472
49844,88399,,,10.177142,-41.715247,69.4444,5.98,1.772,K3III,-46.046141,23.809806,-46.210515
51623,91533,,,10.546615,-58.666745,100000,5.98,-14.02,A2Iab,-48282.3842,19312.35328,-85415.71521
52827,93737,,,10.801503,-59.919163,100000,5.98,-14.02,A0Ia,-47675.07043,15469.84672,-86531.91006
57165,101883,,,11.724219,-37.190155,260.4167,5.98,-1.098,K3III,-206.916524,14.965258,-157.412258
64033,113823,,,13.123418,-59.86051,170.068,5.98,-0.173,B9IV+...,-81.725646,-24.75419,-147.075782
66907,119458,,,13.712063,34.989021,146.8429,5.98,0.146,G5III,-108.419319,-52.134326,84.2025
68498,122365,,,14.022341,8.894906,82.85,5.98,1.389,A2V,-70.646588,-41.340646,12.810455
74224,134255,,,15.168702,-38.792511,131.406,5.98,0.387,G6III,-69.153852,-75.548941,-82.325918
74561,135438,,,15.235011,31.787845,203.252,5.98,-0.56,K5,-114.420765,-129.443739,107.068189
77412,141353,,,15.803696,13.789078,144.7178,5.98,0.177,K2III,-76.433027,-117.946251,34.493131
83216,153221,,,17.00749,-48.647759,106.8376,5.98,0.836,G5IV,-18.135284,-68.216504,-80.198736
83693,154310,,,17.105608,-37.22759,142.2475,5.98,0.215,A2IV,-26.278952,-110.172055,-86.057149
83854,154779,,,17.13746,-17.609052,114.9425,5.98,0.678,K0III,-24.529518,-106.775142,-34.772422
84402,155970,,,17.255635,-14.58414,89.3655,5.98,1.224,K1III,-16.747443,-84.849012,-22.502358
85442,157955,,,17.460431,-29.724567,226.2443,5.98,-0.793,B9.5IV,-27.661577,-194.517709,-112.178859
85543,158105,,,17.482247,-36.77828,245.098,5.98,-0.967,K0III,-26.528355,-194.512415,-146.744927
88550,164870,,,18.080662,-35.901442,105.5966,5.98,0.862,K2III,1.806129,-85.516898,-61.920996
89156,166988,,,18.195866,33.447057,237.5297,5.98,-0.899,A3V,10.158485,-197.933055,130.918251
93287,175401,,,19.000987,-66.653618,136.0544,5.98,0.311,K0III,13.968188,-52.075986,-124.914901
95999,182709,,,19.519709,-68.43392,387.5969,5.98,-1.962,K4/K5III,55.199709,-131.342454,-360.462775
96481,185018,,,19.61457,11.273206,371.7472,5.98,-1.871,G0Ib,149.555258,-332.487575,72.671945
96840,185936,,,19.684869,13.815682,100000,5.98,-14.02,B5V,41458.07168,-87812.17159,23879.92437
103652,199942,,,21.001106,7.516197,75.815,5.98,1.581,A7V,53.163949,-53.133167,9.917068
107129,206570,,,21.700301,35.5102,625,5.98,-2.999,C6.3,419.303215,-288.130456,363.029979
109466,210434,,,22.176041,-4.266855,101.9368,5.98,0.938,K0III-IV,90.283213,-46.71722,-7.584276
111967,214632,,,22.680247,-57.422322,261.0966,5.98,-1.104,K4III,132.27724,-47.612762,-220.016003
115065,219815,9    And,,23.306479,41.773676,129.5337,5.98,0.418,A7m,95.015978,-17.443523,86.294018
116728,222387,,,23.655878,74.002628,100.4016,5.98,0.971,G8III,27.55781,-2.489471,96.513559
671,360,,,0.138204,-8.824112,98.4252,5.99,1.024,G8III:,97.196752,3.518268,-15.098621
2159,2363,,,0.454085,-25.54717,176.0563,5.99,-0.238,K0III,157.722258,18.838748,-75.924977
3352,4088,,,0.711609,-60.262807,70.8215,5.99,1.739,K5III,34.521236,6.507126,-61.495198
4552,5608,,,0.970615,33.950885,56.3698,5.99,2.235,K0,45.258028,11.754464,31.481435
4998,6211,,,1.06733,52.502161,326.7974,5.99,-1.581,K2,191.216023,54.866273,259.273261
10729,13994,7    Per,,2.301275,57.516321,251.2563,5.99,-1.011,G7III,111.181677,76.467643,211.945779
11095,15248,Kap Hyi,,2.38123,-73.645792,97.2763,5.99,1.05,K0III,22.238448,15.990505,-93.340624
12608,16975,,,2.701834,-38.383686,126.4223,5.99,0.481,G8III,75.32439,64.395722,-78.498812
18339,24712,,,3.921147,-12.099105,49.2126,5.99,2.53,Ap SrEu(Cr),24.9149,41.167274,-10.315163
22176,30197,,,4.771341,18.734693,80.1925,5.99,1.469,K4III,24.009196,72.048834,25.756855
22220,30138,,,4.779021,40.31259,132.8021,5.99,0.374,G9III,31.821163,96.135721,85.917491
24575,34078,,,5.271708,34.312317,574.7126,5.99,-2.807,O9.5Vvar,89.9619,466.097472,323.967872
25187,35281,,,5.388475,-8.415595,122.6994,5.99,0.546,B8+...,19.34939,119.826166,-17.957358
25816,36040,,,5.513514,41.461994,128.866,5.99,0.439,K0IIIp,12.266302,95.789455,85.325239
26624,37594,,,5.658653,-3.564704,42.5713,5.99,2.844,A8Vs,3.791964,42.319584,-2.646912
27939,39775,,,5.912232,0.968615,268.0965,5.99,-1.151,K0III,6.158769,267.987628,4.532098
29692,43429,,,6.254923,-18.477163,62.5391,5.99,2.009,K1III,-3.955718,59.183716,-19.820491
29711,43319,,,6.258243,-4.914719,65.0618,5.99,1.923,A5IVs,-4.37919,64.674775,-5.574055
31876,47575,,,6.663255,12.982768,78.8644,5.99,1.506,A2V,-13.276951,75.69266,17.717479
34914,55762,,,7.22334,-22.674241,245.098,5.99,-0.957,K4III,-71.198611,214.654853,-94.483117
35712,57608,,,7.367633,0.177121,500,5.99,-2.505,B8III,-175.221292,468.289462,1.545667
37345,61925,,,7.666109,-37.579422,429.1845,5.99,-2.173,B4III,-143.701164,308.285745,-261.742743
39236,65873,5    Cnc,,8.02508,16.455309,165.5629,5.99,-0.105,B9.5Vn,-80.29191,136.984578,46.898537
46101,81613,,,9.401526,-61.648902,110.9878,5.99,0.764,K0III,-40.972808,33.152027,-97.675216
47559,84228,,,9.696648,-55.213762,574.7126,5.99,-2.807,B4V,-270.053807,185.952136,-472.003667
53272,94650,,,10.895031,-70.720337,233.1002,5.99,-0.848,B6V,-73.766909,21.955376,-220.027573
53726,95129,,,10.992438,36.0931,253.8071,5.99,-1.033,M2III,-197.997636,53.473491,149.517384
55280,98560,,,11.321297,-64.582491,36.6838,5.99,3.168,F6IV,-15.497176,2.783223,-33.133009
